,temp_front_left,Time_temp_front_left,temp_front_right,Time_temp_front_right,strain_front_left,Time_strain_front_left,pitot_tube,Time_pitot_tube,strain_front_right,Time_strain_front_right,accel_left_sus,Time_accel_left_sus,accel_left_not_sus,Time_accel_left_not_sus,accel_right_sus,Time_accel_right_sus,accel_right_not_sus,Time_accel_right_not_sus
911,0,0,0,0,0,0,0,0,0,0,32252,0,33016,0,32752,0,32617,0
912,0,0,0,0,0,0,0,0,0,0,32410,0,33016,0,32818,0,32603,0
913,0,0,0,0,0,0,0,0,0,0,32702,0,33015,0,32735,0,32582,0
914,0,0,0,0,0,0,0,0,0,0,32998,0,33010,0,32511,0,32620,0
915,0,0,0,0,0,0,0,0,0,0,33152,0,33003,0,32141,0,32704,0
916,0,0,0,0,0,0,0,0,0,0,33104,0,32998,0,31758,0,32758,0
917,0,0,0,0,0,0,0,0,0,0,32915,0,32997,0,31579,0,32741,0
918,0,0,0,0,0,0,0,0,0,0,32693,0,33001,0,31728,0,32679,0
919,0,0,0,0,0,0,0,0,0,0,32515,0,33008,0,32132,0,32619,0
920,0,0,0,0,0,0,0,0,0,0,32407,0,33014,0,32565,0,32591,0
921,0,0,0,0,0,0,0,0,0,0,32370,0,33012,0,32810,0,32595,0
922,0,0,0,0,0,0,0,0,0,0,32423,0,33005,0,32819,0,32610,0
923,0,0,0,0,0,0,0,0,0,0,32593,0,33002,0,32709,0,32628,0
924,0,0,0,0,0,0,0,0,0,0,32832,0,33004,0,32586,0,32662,0
925,0,0,0,0,0,0,0,0,0,0,33013,0,33007,0,32462,0,32714,0
926,0,0,0,0,0,0,0,0,0,0,33036,0,33010,0,32324,0,32750,0
927,0,0,0,0,0,0,0,0,0,0,32902,0,33013,0,32205,0,32741,0
928,0,0,0,0,0,0,0,0,0,0,32684,0,33014,0,32182,0,32694,0
929,0,0,0,0,0,0,0,0,0,0,32487,0,33014,0,32304,0,32643,0
930,0,0,0,0,0,0,0,0,0,0,32398,0,33014,0,32517,0,32620,0
931,0,0,0,0,0,0,0,0,0,0,32421,0,33014,0,32691,0,32631,0
932,0,0,0,0,0,0,0,0,0,0,32509,0,33009,0,32730,0,32652,0
933,0,0,0,0,0,0,0,0,0,0,32643,0,33003,0,32649,0,32668,0
934,0,0,0,0,0,0,0,0,0,0,32816,0,33001,0,32516,0,32690,0
935,0,0,0,0,0,0,0,0,0,0,32957,0,33004,0,32398,0,32726,0
936,0,0,0,0,0,0,0,0,0,0,32975,0,33003,0,32345,0,32750,0
937,0,0,0,0,0,0,0,0,0,0,32870,0,33001,0,32368,0,32735,0
938,0,0,0,0,0,0,0,0,0,0,32707,0,33002,0,32422,0,32693,0
939,0,0,0,0,0,0,0,0,0,0,32545,0,33007,0,32473,0,32658,0
940,0,0,0,0,0,0,0,0,0,0,32441,0,33010,0,32527,0,32649,0
941,0,0,0,0,0,0,0,0,0,0,32448,0,33011,0,32584,0,32668,0
942,0,0,0,0,0,0,0,0,0,0,32552,0,33013,0,32612,0,32694,0
943,0,0,0,0,0,0,0,0,0,0,32687,0,33017,0,32593,0,32706,0
944,0,0,0,0,0,0,0,0,0,0,32812,0,33020,0,32546,0,32711,0
945,0,0,0,0,0,0,0,0,0,0,32911,0,33021,0,32504,0,32733,0
946,0,0,0,0,0,0,0,0,0,0,32940,0,33020,0,32485,0,32758,0
947,0,0,0,0,0,0,0,0,0,0,32869,0,33019,0,32498,0,32747,0
948,0,0,0,0,0,0,0,0,0,0,32737,0,33020,0,32538,0,32704,0
949,0,0,0,0,0,0,0,0,0,0,32612,0,33022,0,32597,0,32673,0
950,0,0,0,0,0,0,0,0,0,0,32528,0,33025,0,32654,0,32679,0
951,0,0,0,0,0,0,0,0,0,0,32501,0,33025,0,32684,0,32705,0
952,0,0,0,0,0,0,0,0,0,0,32549,0,33022,0,32670,0,32725,0
953,0,0,0,0,0,0,0,0,0,0,32661,0,33017,0,32627,0,32726,0
954,0,0,0,0,0,0,0,0,0,0,32790,0,33013,0,32589,0,32722,0
955,0,0,0,0,0,0,0,0,0,0,32886,0,33012,0,32575,0,32732,0
956,0,0,0,0,0,0,0,0,0,0,32913,0,33015,0,32583,0,32752,0
957,0,0,0,0,0,0,0,0,0,0,32864,0,33019,0,32601,0,32757,0
958,0,0,0,0,0,0,0,0,0,0,32766,0,33018,0,32617,0,32736,0
959,0,0,0,0,0,0,0,0,0,0,32666,0,33011,0,32637,0,32716,0
960,0,0,0,0,0,0,0,0,0,0,32599,0,33008,0,32673,0,32715,0
961,0,0,0,0,0,0,0,0,0,0,32578,0,33011,0,32714,0,32728,0
962,0,0,0,0,0,0,0,0,0,0,32603,0,33014,0,32726,0,32733,0
963,0,0,0,0,0,0,0,0,0,0,32662,0,33012,0,32699,0,32726,0
964,0,0,0,0,0,0,0,0,0,0,32745,0,33009,0,32656,0,32721,0
965,0,0,0,0,0,0,0,0,0,0,32830,0,33009,0,32628,0,32735,0
966,0,0,0,0,0,0,0,0,0,0,32878,0,33013,0,32626,0,32758,0
967,0,0,0,0,0,0,0,0,0,0,32860,0,33018,0,32645,0,32767,0
968,0,0,0,0,0,0,0,0,0,0,32795,0,33020,0,32672,0,32755,0
969,0,0,0,0,0,0,0,0,0,0,32727,0,33017,0,32696,0,32742,0
970,0,0,0,0,0,0,0,0,0,0,32673,0,33013,0,32717,0,32741,0
971,0,0,0,0,0,0,0,0,0,0,32636,0,33010,0,32735,0,32744,0
972,0,0,0,0,0,0,0,0,0,0,32627,0,33012,0,32739,0,32739,0
973,0,0,0,0,0,0,0,0,0,0,32661,0,33016,0,32721,0,32731,0
974,0,0,0,0,0,0,0,0,0,0,32730,0,33018,0,32696,0,32730,0
975,0,0,0,0,0,0,0,0,0,0,32811,0,33017,0,32681,0,32743,0
976,0,0,0,0,0,0,0,0,0,0,32872,0,33017,0,32678,0,32762,0
977,0,0,0,0,0,0,0,0,0,0,32871,0,33022,0,32678,0,32774,0
978,0,0,0,0,0,0,0,0,0,0,32805,0,33027,0,32685,0,32770,0
979,0,0,0,0,0,0,0,0,0,0,32723,0,33027,0,32710,0,32761,0
980,0,0,0,0,0,0,0,0,0,0,32677,0,33022,0,32750,0,32754,0
981,0,0,0,0,0,0,0,0,0,0,32667,0,33015,0,32780,0,32747,0
982,0,0,0,0,0,0,0,0,0,0,32669,0,33010,0,32775,0,32737,0
983,0,0,0,0,0,0,0,0,0,0,32691,0,33013,0,32739,0,32733,0
984,0,0,0,0,0,0,0,0,0,0,32751,0,33028,0,32704,0,32744,0
985,0,0,0,0,0,0,0,0,0,0,32829,0,33041,0,32694,0,32764,0
986,0,0,0,0,0,0,0,0,0,0,32877,0,33037,0,32705,0,32777,0
987,0,0,0,0,0,0,0,0,0,0,32862,0,33018,0,32716,0,32778,0
988,0,0,0,0,0,0,0,0,0,0,32793,0,33006,0,32722,0,32772,0
989,0,0,0,0,0,0,0,0,0,0,32711,0,33008,0,32735,0,32764,0
990,0,0,0,0,0,0,0,0,0,0,32663,0,33014,0,32760,0,32755,0
991,0,0,0,0,0,0,0,0,0,0,32662,0,33015,0,32783,0,32745,0
992,0,0,0,0,0,0,0,0,0,0,32692,0,33013,0,32784,0,32738,0
993,0,0,0,0,0,0,0,0,0,0,32738,0,33015,0,32760,0,32743,0
994,0,0,0,0,0,0,0,0,0,0,32799,0,33021,0,32731,0,32762,0
995,0,0,0,0,0,0,0,0,0,0,32861,0,33022,0,32715,0,32784,0
996,0,0,0,0,0,0,0,0,0,0,32887,0,33018,0,32714,0,32792,0
997,0,0,0,0,0,0,0,0,0,0,32849,0,33011,0,32722,0,32784,0
998,0,0,0,0,0,0,0,0,0,0,32767,0,33006,0,32739,0,32768,0
999,0,0,0,0,0,0,0,0,0,0,32689,0,33004,0,32767,0,32755,0
1000,0,0,0,0,0,0,0,0,0,0,32650,0,33005,0,32792,0,32748,0
1001,0,0,0,0,0,0,0,0,0,0,32655,0,33007,0,32796,0,32744,0
1002,0,0,0,0,0,0,0,0,0,0,32697,0,33009,0,32777,0,32746,0
1003,0,0,0,0,0,0,0,0,0,0,32767,0,33011,0,32751,0,32758,0
1004,0,0,0,0,0,0,0,0,0,0,32848,0,33014,0,32737,0,32778,0
1005,0,0,0,0,0,0,0,0,0,0,32901,0,33014,0,32735,0,32794,0
1006,0,0,0,0,0,0,0,0,0,0,32895,0,33011,0,32737,0,32797,0
1007,0,0,0,0,0,0,0,0,0,0,32832,0,33008,0,32738,0,32786,0
1008,0,0,0,0,0,0,0,0,0,0,32745,0,33007,0,32748,0,32770,0
1009,0,0,0,0,0,0,0,0,0,0,32678,0,33008,0,32773,0,32756,0
1010,0,0,0,0,0,0,0,0,0,0,32654,0,33010,0,32799,0,32748,0
1011,0,0,0,0,0,0,0,0,0,0,32672,0,33010,0,32805,0,32746,0
1012,0,0,0,0,0,0,0,0,0,0,32719,0,33010,0,32785,0,32753,0
1013,0,0,0,0,0,0,0,0,0,0,32784,0,33011,0,32758,0,32766,0
1014,0,0,0,0,0,0,0,0,0,0,32852,0,33012,0,32741,0,32783,0
1015,0,0,0,0,0,0,0,0,0,0,32891,0,33014,0,32739,0,32795,0
1016,0,0,0,0,0,0,0,0,0,0,32873,0,33016,0,32745,0,32794,0
1017,0,0,0,0,0,0,0,0,0,0,32812,0,33020,0,32754,0,32783,0
1018,0,0,0,0,0,0,0,0,0,0,32744,0,33021,0,32769,0,32770,0
1019,0,0,0,0,0,0,0,0,0,0,32699,0,33014,0,32786,0,32762,0
1020,0,0,0,0,0,0,0,0,0,0,32683,0,33005,0,32796,0,32760,0
1021,0,0,0,0,0,0,0,0,0,0,32697,0,33006,0,32791,0,32761,0
1022,0,0,0,0,0,0,0,0,0,0,32738,0,33016,0,32776,0,32766,0
1023,0,0,0,0,0,0,0,0,0,0,32798,0,33023,0,32763,0,32772,0
1024,0,0,0,0,0,0,0,0,0,0,32850,0,33023,0,32756,0,32779,0
1025,0,0,0,0,0,0,0,0,0,0,32868,0,33021,0,32752,0,32784,0
1026,0,0,0,0,0,0,0,0,0,0,32839,0,33021,0,32750,0,32785,0
1027,0,0,0,0,0,0,0,0,0,0,32784,0,33021,0,32757,0,32780,0
1028,0,0,0,0,0,0,0,0,0,0,32737,0,33019,0,32775,0,32774,0
1029,0,0,0,0,0,0,0,0,0,0,32718,0,33021,0,32796,0,32770,0
1030,0,0,0,0,0,0,0,0,0,0,32722,0,33024,0,32803,0,32770,0
1031,0,0,0,0,0,0,0,0,0,0,32737,0,33026,0,32792,0,32771,0
1032,0,0,0,0,0,0,0,0,0,0,32764,0,33022,0,32772,0,32773,0
1033,0,0,0,0,0,0,0,0,0,0,32802,0,33016,0,32759,0,32774,0
1034,0,0,0,0,0,0,0,0,0,0,32834,0,33009,0,32757,0,32775,0
1035,0,0,0,0,0,0,0,0,0,0,32838,0,33004,0,32760,0,32776,0
1036,0,0,0,0,0,0,0,0,0,0,32810,0,33006,0,32763,0,32777,0
1037,0,0,0,0,0,0,0,0,0,0,32769,0,33011,0,32768,0,32776,0
1038,0,0,0,0,0,0,0,0,0,0,32739,0,33011,0,32777,0,32775,0
1039,0,0,0,0,0,0,0,0,0,0,32730,0,33006,0,32790,0,32776,0
1040,0,0,0,0,0,0,0,0,0,0,32739,0,33005,0,32796,0,32778,0
1041,0,0,0,0,0,0,0,0,0,0,32758,0,33010,0,32791,0,32778,0
1042,0,0,0,0,0,0,0,0,0,0,32784,0,33013,0,32779,0,32775,0
1043,0,0,0,0,0,0,0,0,0,0,32811,0,33009,0,32767,0,32773,0
1044,0,0,0,0,0,0,0,0,0,0,32829,0,33006,0,32760,0,32774,0
1045,0,0,0,0,0,0,0,0,0,0,32824,0,33007,0,32760,0,32776,0
1046,0,0,0,0,0,0,0,0,0,0,32796,0,33012,0,32765,0,32776,0
1047,0,0,0,0,0,0,0,0,0,0,32762,0,33014,0,32775,0,32774,0
1048,0,0,0,0,0,0,0,0,0,0,32739,0,33014,0,32788,0,32775,0
1049,0,0,0,0,0,0,0,0,0,0,32733,0,33011,0,32796,0,32778,0
1050,0,0,0,0,0,0,0,0,0,0,32740,0,33009,0,32794,0,32780,0
1051,0,0,0,0,0,0,0,0,0,0,32759,0,33009,0,32784,0,32778,0
1052,0,0,0,0,0,0,0,0,0,0,32790,0,33010,0,32775,0,32775,0
1053,0,0,0,0,0,0,0,0,0,0,32823,0,33010,0,32770,0,32775,0
1054,0,0,0,0,0,0,0,0,0,0,32838,0,33007,0,32768,0,32778,0
1055,0,0,0,0,0,0,0,0,0,0,32828,0,33003,0,32766,0,32781,0
1056,0,0,0,0,0,0,0,0,0,0,32799,0,33005,0,32767,0,32780,0
1057,0,0,0,0,0,0,0,0,0,0,32764,0,33010,0,32774,0,32777,0
1058,0,0,0,0,0,0,0,0,0,0,32738,0,33007,0,32788,0,32775,0
1059,0,0,0,0,0,0,0,0,0,0,32726,0,32998,0,32798,0,32774,0
1060,0,0,0,0,0,0,0,0,0,0,32731,0,32994,0,32798,0,32772,0
1061,0,0,0,0,0,0,0,0,0,0,32753,0,33003,0,32787,0,32770,0
1062,0,0,0,0,0,0,0,0,0,0,32787,0,33012,0,32775,0,32771,0
1063,0,0,0,0,0,0,0,0,0,0,32822,0,33011,0,32768,0,32777,0
1064,0,0,0,0,0,0,0,0,0,0,32841,0,33008,0,32766,0,32783,0
1065,0,0,0,0,0,0,0,0,0,0,32835,0,33015,0,32767,0,32786,0
1066,0,0,0,0,0,0,0,0,0,0,32807,0,33027,0,32772,0,32784,0
1067,0,0,0,0,0,0,0,0,0,0,32773,0,33030,0,32781,0,32781,0
1068,0,0,0,0,0,0,0,0,0,0,32743,0,33022,0,32790,0,32778,0
1069,0,0,0,0,0,0,0,0,0,0,32725,0,33011,0,32794,0,32775,0
1070,0,0,0,0,0,0,0,0,0,0,32728,0,33006,0,32791,0,32771,0
1071,0,0,0,0,0,0,0,0,0,0,32752,0,33007,0,32785,0,32768,0
1072,0,0,0,0,0,0,0,0,0,0,32790,0,33012,0,32778,0,32771,0
1073,0,0,0,0,0,0,0,0,0,0,32824,0,33016,0,32771,0,32778,0
1074,0,0,0,0,0,0,0,0,0,0,32837,0,33021,0,32766,0,32785,0
1075,0,0,0,0,0,0,0,0,0,0,32828,0,33028,0,32766,0,32788,0
1076,0,0,0,0,0,0,0,0,0,0,32802,0,33032,0,32773,0,32785,0
1077,0,0,0,0,0,0,0,0,0,0,32771,0,33026,0,32785,0,32781,0
1078,0,0,0,0,0,0,0,0,0,0,32746,0,33018,0,32796,0,32777,0
1079,0,0,0,0,0,0,0,0,0,0,32734,0,33020,0,32797,0,32773,0
1080,0,0,0,0,0,0,0,0,0,0,32740,0,33026,0,32789,0,32771,0
1081,0,0,0,0,0,0,0,0,0,0,32763,0,33024,0,32780,0,32771,0
1082,0,0,0,0,0,0,0,0,0,0,32794,0,33014,0,32775,0,32776,0
1083,0,0,0,0,0,0,0,0,0,0,32819,0,33009,0,32772,0,32781,0
1084,0,0,0,0,0,0,0,0,0,0,32825,0,33013,0,32771,0,32783,0
1085,0,0,0,0,0,0,0,0,0,0,32811,0,33018,0,32771,0,32783,0
1086,0,0,0,0,0,0,0,0,0,0,32787,0,33020,0,32777,0,32781,0
1087,0,0,0,0,0,0,0,0,0,0,32763,0,33015,0,32786,0,32780,0
1088,0,0,0,0,0,0,0,0,0,0,32748,0,33003,0,32793,0,32779,0
1089,0,0,0,0,0,0,0,0,0,0,32748,0,32995,0,32794,0,32776,0
1090,0,0,0,0,0,0,0,0,0,0,32762,0,32996,0,32790,0,32775,0
1091,0,0,0,0,0,0,0,0,0,0,32785,0,33001,0,32783,0,32776,0
1092,0,0,0,0,0,0,0,0,0,0,32806,0,33000,0,32776,0,32780,0
1093,0,0,0,0,0,0,0,0,0,0,32815,0,32995,0,32771,0,32781,0
1094,0,0,0,0,0,0,0,0,0,0,32808,0,32993,0,32771,0,32780,0
1095,0,0,0,0,0,0,0,0,0,0,32790,0,32997,0,32776,0,32778,0
1096,0,0,0,0,0,0,0,0,0,0,32769,0,33000,0,32785,0,32777,0
1097,0,0,0,0,0,0,0,0,0,0,32753,0,32998,0,32791,0,32777,0
1098,0,0,0,0,0,0,0,0,0,0,32748,0,32995,0,32791,0,32778,0
1099,0,0,0,0,0,0,0,0,0,0,32758,0,32996,0,32788,0,32780,0
1100,0,0,0,0,0,0,0,0,0,0,32779,0,33003,0,32783,0,32781,0
1101,0,0,0,0,0,0,0,0,0,0,32803,0,33007,0,32780,0,32782,0
1102,0,0,0,0,0,0,0,0,0,0,32817,0,33005,0,32776,0,32783,0
1103,0,0,0,0,0,0,0,0,0,0,32815,0,33001,0,32773,0,32781,0
1104,0,0,0,0,0,0,0,0,0,0,32800,0,33003,0,32773,0,32778,0
1105,0,0,0,0,0,0,0,0,0,0,32778,0,33007,0,32777,0,32776,0
1106,0,0,0,0,0,0,0,0,0,0,32758,0,33009,0,32785,0,32775,0
1107,0,0,0,0,0,0,0,0,0,0,32746,0,33011,0,32791,0,32776,0
1108,0,0,0,0,0,0,0,0,0,0,32748,0,33012,0,32793,0,32777,0
1109,0,0,0,0,0,0,0,0,0,0,32763,0,33011,0,32790,0,32779,0
1110,0,0,0,0,0,0,0,0,0,0,32785,0,33006,0,32784,0,32781,0
1111,0,0,0,0,0,0,0,0,0,0,32806,0,33002,0,32778,0,32782,0
1112,0,0,0,0,0,0,0,0,0,0,32817,0,33004,0,32774,0,32782,0
1113,0,0,0,0,0,0,0,0,0,0,32815,0,33009,0,32773,0,32780,0
1114,0,0,0,0,0,0,0,0,0,0,32801,0,33012,0,32776,0,32778,0
1115,0,0,0,0,0,0,0,0,0,0,32780,0,33011,0,32781,0,32777,0
1116,0,0,0,0,0,0,0,0,0,0,32761,0,33009,0,32785,0,32777,0
1117,0,0,0,0,0,0,0,0,0,0,32751,0,33010,0,32787,0,32777,0
1118,0,0,0,0,0,0,0,0,0,0,32752,0,33018,0,32788,0,32778,0
1119,0,0,0,0,0,0,0,0,0,0,32765,0,33026,0,32787,0,32778,0
1120,0,0,0,0,0,0,0,0,0,0,32784,0,33023,0,32785,0,32778,0
1121,0,0,0,0,0,0,0,0,0,0,32801,0,33006,0,32780,0,32779,0
1122,0,0,0,0,0,0,0,0,0,0,32811,0,32987,0,32776,0,32779,0
1123,0,0,0,0,0,0,0,0,0,0,32810,0,32978,0,32775,0,32779,0
1124,0,0,0,0,0,0,0,0,0,0,32800,0,32983,0,32778,0,32780,0
1125,0,0,0,0,0,0,0,0,0,0,32785,0,32994,0,32784,0,32781,0
1126,0,0,0,0,0,0,0,0,0,0,32769,0,33005,0,32788,0,32781,0
1127,0,0,0,0,0,0,0,0,0,0,32760,0,33013,0,32790,0,32780,0
1128,0,0,0,0,0,0,0,0,0,0,32759,0,33013,0,32789,0,32779,0
1129,0,0,0,0,0,0,0,0,0,0,32765,0,33007,0,32786,0,32778,0
1130,0,0,0,0,0,0,0,0,0,0,32778,0,33003,0,32783,0,32777,0
1131,0,0,0,0,0,0,0,0,0,0,32792,0,33007,0,32780,0,32776,0
1132,0,0,0,0,0,0,0,0,0,0,32802,0,33017,0,32778,0,32777,0
1133,0,0,0,0,0,0,0,0,0,0,32805,0,33021,0,32778,0,32779,0
1134,0,0,0,0,0,0,0,0,0,0,32798,0,33019,0,32780,0,32781,0
1135,0,0,0,0,0,0,0,0,0,0,32786,0,33016,0,32782,0,32783,0
1136,0,0,0,0,0,0,0,0,0,0,32774,0,33013,0,32786,0,32782,0
1137,0,0,0,0,0,0,0,0,0,0,32767,0,33009,0,32789,0,32781,0
1138,0,0,0,0,0,0,0,0,0,0,32767,0,33006,0,32790,0,32779,0
1139,0,0,0,0,0,0,0,0,0,0,32772,0,33006,0,32788,0,32777,0
1140,0,0,0,0,0,0,0,0,0,0,32780,0,33007,0,32783,0,32775,0
1141,0,0,0,0,0,0,0,0,0,0,32789,0,33005,0,32779,0,32775,0
1142,0,0,0,0,0,0,0,0,0,0,32795,0,33003,0,32778,0,32776,0
1143,0,0,0,0,0,0,0,0,0,0,32796,0,33003,0,32780,0,32779,0
1144,0,0,0,0,0,0,0,0,0,0,32790,0,33004,0,32783,0,32781,0
1145,0,0,0,0,0,0,0,0,0,0,32780,0,33005,0,32785,0,32782,0
1146,0,0,0,0,0,0,0,0,0,0,32772,0,33004,0,32787,0,32782,0
1147,0,0,0,0,0,0,0,0,0,0,32769,0,33003,0,32788,0,32782,0
1148,0,0,0,0,0,0,0,0,0,0,32772,0,33004,0,32788,0,32780,0
1149,0,0,0,0,0,0,0,0,0,0,32780,0,33008,0,32786,0,32778,0
1150,0,0,0,0,0,0,0,0,0,0,32789,0,33012,0,32783,0,32777,0
1151,0,0,0,0,0,0,0,0,0,0,32795,0,33012,0,32780,0,32777,0
1152,0,0,0,0,0,0,0,0,0,0,32797,0,33010,0,32779,0,32778,0
1153,0,0,0,0,0,0,0,0,0,0,32791,0,33009,0,32780,0,32779,0
1154,0,0,0,0,0,0,0,0,0,0,32780,0,33010,0,32782,0,32779,0
1155,0,0,0,0,0,0,0,0,0,0,32770,0,33015,0,32786,0,32779,0
1156,0,0,0,0,0,0,0,0,0,0,32764,0,33023,0,32789,0,32779,0
1157,0,0,0,0,0,0,0,0,0,0,32766,0,33028,0,32790,0,32779,0
1158,0,0,0,0,0,0,0,0,0,0,32774,0,33023,0,32788,0,32779,0
1159,0,0,0,0,0,0,0,0,0,0,32786,0,33013,0,32784,0,32779,0
1160,0,0,0,0,0,0,0,0,0,0,32798,0,33010,0,32781,0,32779,0
1161,0,0,0,0,0,0,0,0,0,0,32804,0,33013,0,32779,0,32780,0
1162,0,0,0,0,0,0,0,0,0,0,32801,0,33012,0,32780,0,32781,0
1163,0,0,0,0,0,0,0,0,0,0,32790,0,33009,0,32781,0,32780,0
1164,0,0,0,0,0,0,0,0,0,0,32776,0,33011,0,32783,0,32779,0
1165,0,0,0,0,0,0,0,0,0,0,32765,0,33021,0,32786,0,32778,0
1166,0,0,0,0,0,0,0,0,0,0,32760,0,33031,0,32788,0,32778,0
1167,0,0,0,0,0,0,0,0,0,0,32764,0,33032,0,32789,0,32778,0
1168,0,0,0,0,0,0,0,0,0,0,32774,0,33024,0,32787,0,32778,0
1169,0,0,0,0,0,0,0,0,0,0,32789,0,33013,0,32784,0,32779,0
1170,0,0,0,0,0,0,0,0,0,0,32802,0,33007,0,32781,0,32780,0
1171,0,0,0,0,0,0,0,0,0,0,32807,0,33012,0,32779,0,32781,0
1172,0,0,0,0,0,0,0,0,0,0,32803,0,33022,0,32780,0,32781,0
1173,0,0,0,0,0,0,0,0,0,0,32790,0,33026,0,32782,0,32780,0
1174,0,0,0,0,0,0,0,0,0,0,32776,0,33021,0,32786,0,32778,0
1175,0,0,0,0,0,0,0,0,0,0,32766,0,33012,0,32788,0,32777,0
1176,0,0,0,0,0,0,0,0,0,0,32762,0,33007,0,32789,0,32776,0
1177,0,0,0,0,0,0,0,0,0,0,32765,0,33010,0,32787,0,32776,0
1178,0,0,0,0,0,0,0,0,0,0,32775,0,33019,0,32785,0,32777,0
1179,0,0,0,0,0,0,0,0,0,0,32789,0,33027,0,32783,0,32778,0
1180,0,0,0,0,0,0,0,0,0,0,32800,0,33025,0,32781,0,32779,0
1181,0,0,0,0,0,0,0,0,0,0,32805,0,33017,0,32780,0,32780,0
1182,0,0,0,0,0,0,0,0,0,0,32800,0,33010,0,32781,0,32780,0
1183,0,0,0,0,0,0,0,0,0,0,32789,0,33007,0,32782,0,32780,0
1184,0,0,0,0,0,0,0,0,0,0,32778,0,33010,0,32785,0,32780,0
1185,0,0,0,0,0,0,0,0,0,0,32770,0,33014,0,32788,0,32779,0
1186,0,0,0,0,0,0,0,0,0,0,32768,0,33019,0,32789,0,32778,0
1187,0,0,0,0,0,0,0,0,0,0,32772,0,33019,0,32788,0,32778,0
1188,0,0,0,0,0,0,0,0,0,0,32778,0,33014,0,32785,0,32778,0
1189,0,0,0,0,0,0,0,0,0,0,32786,0,33008,0,32782,0,32777,0
1190,0,0,0,0,0,0,0,0,0,0,32792,0,33011,0,32780,0,32777,0
1191,0,0,0,0,0,0,0,0,0,0,32795,0,33022,0,32781,0,32778,0
1192,0,0,0,0,0,0,0,0,0,0,32792,0,33030,0,32782,0,32778,0
1193,0,0,0,0,0,0,0,0,0,0,32785,0,33025,0,32784,0,32779,0
1194,0,0,0,0,0,0,0,0,0,0,32778,0,33011,0,32785,0,32780,0
1195,0,0,0,0,0,0,0,0,0,0,32775,0,33000,0,32786,0,32781,0
1196,0,0,0,0,0,0,0,0,0,0,32775,0,32997,0,32786,0,32780,0
1197,0,0,0,0,0,0,0,0,0,0,32779,0,32999,0,32785,0,32779,0
1198,0,0,0,0,0,0,0,0,0,0,32784,0,33004,0,32784,0,32778,0
1199,0,0,0,0,0,0,0,0,0,0,32789,0,33007,0,32782,0,32777,0
1200,0,0,0,0,0,0,0,0,0,0,32790,0,33009,0,32781,0,32777,0
1201,0,0,0,0,0,0,0,0,0,0,32788,0,33017,0,32781,0,32777,0
1202,0,0,0,0,0,0,0,0,0,0,32784,0,33024,0,32782,0,32777,0
1203,0,0,0,0,0,0,0,0,0,0,32779,0,33023,0,32785,0,32779,0
1204,0,0,0,0,0,0,0,0,0,0,32775,0,33012,0,32787,0,32780,0
1205,0,0,0,0,0,0,0,0,0,0,32775,0,33004,0,32787,0,32781,0
1206,0,0,0,0,0,0,0,0,0,0,32778,0,33008,0,32786,0,32781,0
1207,0,0,0,0,0,0,0,0,0,0,32784,0,33021,0,32784,0,32780,0
1208,0,0,0,0,0,0,0,0,0,0,32789,0,33034,0,32783,0,32779,0
1209,0,0,0,0,0,0,0,0,0,0,32791,0,33038,0,32782,0,32778,0
1210,0,0,0,0,0,0,0,0,0,0,32790,0,33031,0,32781,0,32777,0
1211,0,0,0,0,0,0,0,0,0,0,32786,0,33019,0,32782,0,32777,0
1212,0,0,0,0,0,0,0,0,0,0,32779,0,33009,0,32783,0,32778,0
1213,0,0,0,0,0,0,0,0,0,0,32774,0,33003,0,32784,0,32779,0
1214,0,0,0,0,0,0,0,0,0,0,32771,0,33003,0,32786,0,32780,0
1215,0,0,0,0,0,0,0,0,0,0,32773,0,33009,0,32787,0,32780,0
1216,0,0,0,0,0,0,0,0,0,0,32778,0,33014,0,32786,0,32780,0
1217,0,0,0,0,0,0,0,0,0,0,32785,0,33011,0,32784,0,32779,0
1218,0,0,0,0,0,0,0,0,0,0,32792,0,33004,0,32782,0,32779,0
1219,0,0,0,0,0,0,0,0,0,0,32796,0,33001,0,32781,0,32779,0
1220,0,0,0,0,0,0,0,0,0,0,32794,0,33002,0,32781,0,32779,0
1221,0,0,0,0,0,0,0,0,0,0,32789,0,33003,0,32782,0,32778,0
1222,0,0,0,0,0,0,0,0,0,0,32781,0,33003,0,32784,0,32778,0
1223,0,0,0,0,0,0,0,0,0,0,32774,0,33008,0,32785,0,32778,0
1224,0,0,0,0,0,0,0,0,0,0,32770,0,33015,0,32786,0,32778,0
1225,0,0,0,0,0,0,0,0,0,0,32770,0,33016,0,32786,0,32778,0
1226,0,0,0,0,0,0,0,0,0,0,32775,0,33010,0,32785,0,32778,0
1227,0,0,0,0,0,0,0,0,0,0,32783,0,33004,0,32784,0,32778,0
1228,0,0,0,0,0,0,0,0,0,0,32791,0,33003,0,32783,0,32779,0
1229,0,0,0,0,0,0,0,0,0,0,32796,0,33004,0,32782,0,32779,0
1230,0,0,0,0,0,0,0,0,0,0,32796,0,33007,0,32781,0,32780,0
1231,0,0,0,0,0,0,0,0,0,0,32791,0,33014,0,32781,0,32780,0
1232,0,0,0,0,0,0,0,0,0,0,32783,0,33018,0,32783,0,32780,0
1233,0,0,0,0,0,0,0,0,0,0,32776,0,33014,0,32785,0,32779,0
